,x,y,holdout,city,lst_day_mean,lst_night_mean,lst_day_max,lst_night_max,ndvi_mean,alb_mean,svf_mean,dsm_sd,bldg,lcov_11,tree_mean,svf_max,nbdi_max,tree_max,dsm_mean,pdens_mean,tree_min
4583,206527.42286091,274057.50238596,118,phx,-0.2975798733774297,1.2718095046082851,0.4660993763946877,0.7875179614884829,-0.04517920934974446,0.25502799692784744,-0.02821744474312656,-0.396355305437372,0.8557184342885067,-0.19599360044667088,-0.5009047897494046,0.4122837456556376,-0.06478938466781517,-0.7385178114578776,-0.3246118983946711,1.2141674500406328,-0.04862412354377108
4584,207027.42286091,274057.50238596,118,phx,0.4187438991584784,1.046808367878981,0.7562071034483893,1.1892055835658937,-0.25393408678542484,0.9003030882167518,0.37090256417932777,-0.3978005643553696,0.2808292012352548,-0.19599360044667088,-0.4824876942859654,0.4565200271847424,3.059449292082056,-0.7385178114578776,-0.2906665861913427,-0.2914390480195067,-0.04862412354377108
4585,207527.42286091,274057.50238596,119,phx,0.7304942525624725,0.3968332375736878,0.10495054215738976,-0.7877040538893141,0.1742575535864841,0.4201187931322337,0.3580403912872589,-0.4587374738754924,0.4618196219758687,-0.19599360044667088,-0.5221339578527902,0.4074469815048593,-0.4777530558127203,-0.7385178114605521,-0.2293784539989032,0.2964360159353895,-0.04862412353906414
4586,208027.42286091,274057.50238596,119,phx,0.5803510548910822,0.2675857107602866,0.7737356373891942,-0.8011623058389148,0.18850578508833046,0.6180496573078962,0.6156351311636777,-0.4714640747574836,-0.1623423154194733,-0.19599360044667088,-0.526886756682294,0.26859141743091314,0.08370384938251481,-0.7385178114578776,-0.1530441332144577,0.4593533459213125,-0.04862412354377108
4587,208527.42286091,274057.50238596,119,phx,1.096670958432874,1.3689667465852864,0.8290601918177884,1.24593394660279,-0.961852835899406,1.3167980812489493,0.5804343596397732,-0.14853523269089455,0.19231965074981716,-0.19599360044667088,0.02889365640458233,0.3766125585895989,0.5449180319510354,0.471238535792151,-0.01478617913454961,-0.06234269627897745,-0.04862412354377108
4588,209027.42286091,274057.50238596,119,phx,-0.10858540962442476,-0.6799367397272107,2.2704130360570933,1.8067669238735815,-0.8772288380879406,1.438746217693941,0.9379071271253854,-0.3878726751305615,-0.5097601628321554,-0.19599360044667088,0.8042137687434368,0.4123845120385308,0.7119852275619006,0.471238535792151,0.06572404172698246,-0.9164308184716264,-0.04862412354377108
4589,209527.42286091,274057.50238596,119,phx,-2.8622727566993262,-1.971460722626212,0.19540464371988972,0.4599460925958922,-0.7344292545318908,0.6082657154449663,0.5217997658642135,0.8076996085710043,-1.533370594408879,-0.19599360044667088,1.3992641821521357,0.18989317175494544,0.04365630433829912,0.471238535792151,0.33188291812647724,-0.9342013374434416,-0.04862412354045973
4590,210027.42286091,274057.50238596,119,phx,-1.961417470401628,-2.8680477223898184,1.2480131334007891,0.05757945421719057,-0.6869656010264673,1.1024019141785173,0.9076346861163438,-0.26814771467660536,-1.5584293746900024,-0.19599360044667088,1.3798965269243422,0.3602381074607873,0.5044131188184581,0.471238535792151,0.3604406254645191,-0.8939221156871314,-0.04862412354377108
4591,210527.42286091,274057.50238596,119,phx,0.3311201981879677,-0.25243446067121056,1.1557432358889912,1.3222202625118908,-0.4796772538040437,1.2670711128826169,0.922586865356714,-0.4847476684407046,-1.187591550844709,-0.19599360044667088,0.15339718240221584,0.4022575273205348,0.5803401512146422,0.471238535792151,0.2550543382652907,-0.9257471888198954,-0.04862412354377108
4592,211027.42286091,274057.50238596,119,phx,3.5650947341703727,1.9805235904916856,0.922054881775793,1.3339390125167867,-0.6708109505787131,0.768013014184351,0.7673750055188624,-0.4914741946598729,-1.548896996085369,-0.19599360044667088,-0.4742891163054845,0.3653771702492556,-0.2107409240519336,0.4712385357380792,0.15446100526064382,-0.016611370679306108,-0.04862412354377108
